species_key,occurrence_count,scientific_name
2433475,24468,Arctocephalus pusillus
5218819,24039,Odobenus rosmarus
2440332,23700,Eubalaena australis
7593288,23689,Callospermophilus lateralis
2433376,23514,Ornithorhynchus anatinus
2440779,23412,Dasypus novemcinctus
2438911,23262,Mastomys natalensis
2437981,23242,Peromyscus eremicus
2441176,23167,Bison bison
2432519,23017,Nyctophilus geoffroyi
5706486,22936,Glis glis
2440023,22851,Bettongia lesueur
2433727,22832,Lontra canadensis
2440255,22696,Trichosurus cunninghami
5786666,22318,Hydrochoerus hydrochaeris
2436794,22155,Lepus americanus
2432295,22048,Chalinolobus morio
2440019,22010,Potorous tridactylus
2433270,21937,Artibeus lituratus
2433670,21934,Enhydra lutris
6066824,21926,Erethizon dorsatus
2436019,21607,Sorex monticolus
2432430,21568,Myotis capaccinii
5219303,21525,Vulpes lagopus
2437985,21300,Peromyscus truei
2441119,21103,Ovis canadensis
2437450,20939,Tamias sibiricus
2435366,20925,Antechinus flavipes
2434791,20748,Phoca largha
2435350,20732,Loxodonta africana
7572569,20575,Otospermophilus variegatus
2436801,20268,Lepus californicus
2440892,20076,Equus quagga
2432564,20061,Vespertilio murinus
2432352,20004,Eptesicus fuscus
10774765,19956,Austronomus australis
2435099,19881,Puma concolor
2435311,19878,Isoodon obesulus
2436179,19781,Mogera wogura
2433531,19670,Nasua narica
2437432,19527,Tamias minimus
2440709,19471,Balaenoptera borealis
5218525,19359,Nyctalus lasiopterus
5218686,19225,Pteropus alecto
2432621,19074,Rhinolophus euryale
2435361,18901,Dasyurus maculatus
2438621,18403,Microtus longicaudus
2434584,18256,Cerdocyon thous
2440026,17982,Bettongia penicillata
2437973,17665,Peromyscus keeni
2436090,17645,Sorex coronatus
2441212,17410,Phacochoerus africanus
2437581,17328,Dasyprocta fuliginosa
2438492,17292,Arvicola sapidus
2438619,17258,Microtus duodecimcostatus
5220060,17236,Stenella longirostris
2440993,17168,Tayassu pecari
5219884,17134,Hystrix indica
2439240,17105,Rattus lutreolus
2440902,17061,Antilocapra americana
2441144,17048,Aepyceros melampus
2441049,17004,Capra nubiana
2434255,16428,Herpestes ichneumon
2436042,16421,Sorex vagrans
2434816,16393,Erignathus barbatus
