species_key,occurrence_count,scientific_name
2431998,6810,Ambystoma gracile
2431484,6794,Plethodon teyahalee
5217334,6783,Xenopus laevis
2421773,6773,Gastrophryne olivacea
2426814,6763,Rana boylii
2431514,6657,Plethodon vehiculum
2428197,6614,Agalychnis callidryas
2422934,6610,Anaxyrus debilis
2426617,6565,Discoglossus pictus
2431510,6546,Plethodon serratus
10737932,6438,Ranoidea wilcoxii
5217229,6405,Buergeria japonica
2427062,6385,Lithobates blairi
5216969,6385,Rhinella margaritifera
2431237,6351,Desmognathus conanti
2430382,6307,Hoplobatrachus rugulosus
5218384,6272,Eurycea wilderae
2431962,6256,Ambystoma jeffersonianum
2424596,6198,Crinia tinnula
9388146,6173,Buergeria otai
2422892,6055,Anaxyrus speciosus
2431763,6015,Batrachoseps major
2427565,5998,Hyla orientalis
2428152,5947,Pseudacris feriarum
2431220,5896,Desmognathus carolinensis
2424562,5878,Mixophyes iteratus
2427047,5873,Lithobates septentrionalis
2431777,5865,Salamandra infraimmaculata
2424579,5755,Pseudophryne australis
2424572,5703,Pseudophryne semimarmorata
2427865,5669,Litoria paraewingi
2429592,5655,Heleioporus eyrei
2431207,5645,Desmognathus orestes
2427326,5638,Glandirana rugosa
10757025,5617,Ranoidea australis
2424583,5559,Crinia insignifera
2432022,5493,Dicamptodon tenebrosus
2424091,5432,Eleutherodactylus coqui
2428683,5407,Smilisca phaeota
2426756,5398,Rana draytonii
2422110,5390,Microhyla ornata
2428549,5360,Dendropsophus minutus
9456514,5357,Sclerophrys gutturalis
2427586,5300,Hyla femoralis
2431521,5271,Plethodon richmondi
2431480,5249,Plethodon dorsalis
2426785,5233,Rana luteiventris
2431666,5228,Hemidactylium scutatum
5218022,5224,Dendrobates auratus
10801413,5164,Ranoidea nudidigita
2424643,5162,Uperoleia rugosa
9383706,5149,Trachycephalus typhonius
2429955,5092,Amietia fuscigula
2426610,5067,Alytes cisternasii
10759325,5033,Ranoidea chloris
5218351,5005,Eurycea lucifuga
2431488,4956,Plethodon shermani
5217587,4928,Leptodactylus fragilis
10772919,4921,Ranoidea pearsoniana
2431887,4883,Triturus carnifex
2431453,4795,Speleomantes strinatii
2424590,4722,Crinia remota
2431213,4670,Desmognathus quadramaculatus
5218380,4620,Eurycea guttolineata
2429804,4614,Ascaphus truei
2428500,4611,Dendropsophus carnifex
5216921,4470,Rhinella arenarum
2426767,4464,Rana sauteri
2431706,4447,Aneides flavipunctatus
2422375,4441,Incilius mazatlanensis
2422432,4357,Incilius alvarius
2427887,4214,Litoria pallida
2422914,4200,Anaxyrus quercicus
2431501,4104,Plethodon albagula
2431973,4031,Ambystoma texanum
5216992,4019,Rhinella diptycha
5218344,4007,Eurycea quadridigitata
2431938,3984,Chioglossa lusitanica
2432020,3973,Dicamptodon ensatus
2422911,3968,Anaxyrus microscaphus
2425342,3944,Pristimantis w-nigrum
2431394,3910,Pseudoeurycea leprosa
9114626,3907,Sclerophrys capensis
10710561,3898,Boana pulchella
