species_key,occurrence_count,scientific_name
2418958,87775,Platyrhinoidis triseriata
2409249,87593,Pleuronichthys coenosus
2333903,87568,Leiocottus hirundo
2335450,87418,Sebastes rosaceus
2389229,87353,Zalembius rosaceus
5212522,87296,Cheilotrema saturnum
5211228,87006,Rathbunella hypoplecta
5211229,87001,Rathbunella alleni
2389268,86994,Phanerodon atripes
2385594,86984,Prognathodes falcifer
2413541,86346,Dorosoma cepedianum
2335508,85171,Sebastes nebulosus
2382004,84881,Perca flavescens
2415916,83841,Trisopterus luscus
2409062,83663,Pseudopleuronectes americanus
2384268,83637,Halichoeres bivittatus
2409395,83403,Lepidorhombus boscii
2415616,82971,Macruronus magellanicus
2382537,82421,Haemulon plumierii
2415718,81790,Urophycis chuss
2418636,81641,Cephaloscyllium ventriosum
5214546,81608,Brevoortia patronus
2384162,80835,Halichoeres garnoti
2369473,80409,Eucinostomus argenteus
2393894,80306,Sparisoma viride
7913005,80056,Beringraja binoculata
2336464,79547,Hexagrammos lagocephalus
2413788,79034,Anchovia clupeoides
2415853,78903,Gadus macrocephalus
2335438,78363,Sebastes maliger
2413034,78178,Strangomera bentincki
2350580,78001,Gambusia affinis
2392542,77846,Archosargus probatocephalus
2351271,77600,Salvelinus fontinalis
2335516,77562,Sebastes entomelas
2384986,77175,Lutjanus griseus
2392219,77009,Anarrhichthys ocellatus
2407118,76336,Balistes polylepis
2408554,76199,Arnoglossus laterna
5216024,76002,Raja clavata
2400641,75967,Mugil curema
2382797,75187,Orthopristis chrysoptera
2400214,74998,Bairdiella chrysoura
2419886,74806,Leucoraja ocellata
5215777,74664,Rhinoptera bonasus
2373996,74399,Thunnus obesus
5203999,74073,Thymallus thymallus
2409109,73744,Hippoglossoides elassodon
4286361,73298,Helicolenus dactylopterus
2408737,73275,Citharichthys stigmaeus
2420797,73251,Alopias vulpinus
2394458,72313,Ronquilus jordani
2394760,72088,Cebidichthys violaceus
2399855,72028,Micropogonias furnieri
2394526,71796,Pomoxis nigromaculatus
2335388,71040,Sebastes rubrivinctus
2389301,70966,Hyperprosopon ellipticum
2389299,70899,Hyperprosopon anale
5216036,70886,Raja stellulata
4286942,70452,Carassius auratus
2408720,68636,Citharichthys spilopterus
2377500,67699,Lethops connectens
2390389,67667,Ulvicola sanctaerosae
2360551,67420,Chondrostoma nasus
2349567,66016,Lucania parva
2335323,65652,Sebastolobus alascanus
5204037,64536,Oncorhynchus gorbuscha
2400654,64505,Mugil liza
2409218,64116,Hippoglossus hippoglossus
5209174,64065,Acanthurus chirurgus
2394320,63915,Chaetodipterus faber
2412295,63616,Menidia beryllina
2335062,63070,Anoplopoma fimbria
2400362,62946,Atractoscion nobilis
2394494,62930,Lepomis cyanellus
2400015,62722,Cynoscion nebulosus
5211250,62640,Micropterus dolomieu
2371467,62575,Caquetaia kraussii
2398623,62574,Abudefduf saxatilis
2400222,62500,Sciaenops ocellatus
2382172,62494,Sander vitreus
2369643,62471,Centropomus undecimalis
2419879,61775,Leucoraja erinacea
2407855,61661,Sphoeroides parvus
2410108,61494,Microchirus variegatus
5201392,61282,Platycephalus richardsoni
2359014,61107,Catostomus commersonii
2379089,61104,Neogobius melanostomus
5207399,60801,Phoxinus bigerri
5202981,60632,Bagre marinus
4284440,60600,Cyprinodon variegatus
5202520,60264,Ictalurus punctatus
2420600,59740,Notorynchus cepedianus
5212649,59507,Synodus lucioceps
5212349,59114,Pogonias cromis
2368185,58727,Cobitis taenia
9245001,58507,Hypanus sabinus
2415676,58081,Merluccius productus
2408881,58020,Paralichthys lethostigma
2420478,57870,Urolophus halleri
2391079,57506,Chloroscombrus chrysurus
2409383,57461,Reinhardtius hippoglossoides
2369471,57238,Eucinostomus gula
5203686,56935,Fundulus grandis
9479285,56916,Pseudobatos productus
2384125,56676,Halichoeres maculipinna
2412794,56624,Sardinella brasiliensis
2389407,56519,Trichiurus lepturus
8012077,56294,Haemulon californiensis
5208087,56245,Brama australis
2374069,56099,Acanthocybium solandri
2389240,55952,Micrometrus minimus
8173912,55806,Kyphosus azureus
2389248,55569,Amphistichus argenteus
2393304,55426,Polydactylus octonemus
2418986,55362,Zapteryx exasperata
2392139,55329,Nemadactylus macropterus
2398885,55328,Stegastes variabilis
2335504,55226,Sebastes umbrosus
2388990,55134,Mycteroperca xenarcha
5207666,54618,Cyprinella lutrensis
2382521,54454,Haemulon flavolineatum
2389708,54424,Capros aper
2403490,54322,Conger conger
2340977,54144,Ameiurus melas
2397707,53443,Peprilus burti
2409909,53124,Buglossidium luteum
2412960,52568,Harengula jaguana
5214548,52263,Brevoortia gunteri
5211769,51872,Apogon guadalupensis
5214892,51848,Enchelyopus cimbrius
7938309,51460,Hemitripterus americanus
5203634,51231,Fundulus similis
2383618,51077,Lachnolaimus maximus
2390989,51066,Caranx ruber
2335415,50983,Sebastes ruberrimus
5212956,50668,Anguilla rostrata
2365787,49634,Zacco platypus
2382528,49205,Haemulon aurolineatum
2340989,48982,Ameiurus nebulosus
2377816,48922,Coryphopterus glaucofraenum
9784990,48680,Sphyraena barracuda
2391064,48211,Decapterus macarellus
2388809,47924,Cephalopholis fulva
2417905,47919,Negaprion acutidens
2409226,47821,Lyopsetta exilis
2350570,47575,Gambusia holbrooki
5215626,47546,Galeus melastomus
2383154,47355,Achoerodus viridis
5210114,47196,Plectropomus leopardus
2382543,47009,Haemulon sciurus
2391050,46612,Decapterus russelli
5215675,46556,Heterodontus portusjacksoni
2379621,46376,Ctenochaetus striatus
2332964,46346,Syngnathus scovelli
2337248,46247,Agonus cataphractus
7744449,45962,Zeus faber
5216014,45953,Raja montagui
2384922,45833,Lutjanus apodus
2381013,45830,Zoarces viviparus
2388866,45544,Cephalopholis cruentata
2389995,45348,Ammodytes hexapterus
2393734,45222,Scarus taeniopterus
5212651,45162,Synodus foetens
2390762,44953,Caranx crysos
2382596,44858,Anisotremus virginicus
2412292,44785,Menidia peninsulae
2393172,44451,Lates calcarifer
2394622,44243,Dicentrarchus labrax
2417970,44242,Carcharhinus limbatus
2334438,44094,Pterois volitans
2401167,43650,Saurida undosquamis
2384741,43648,Lutjanus lutjanus
2397724,43560,Lepidocybium flavobrunneum
2377831,43515,Coryphopterus personatus
5212222,43301,Chromis multilineata
2334159,42526,Cottus poecilopus
4409643,42029,Leuciscus idus
2336774,41849,Chelidonichthys lucerna
5739559,41783,Barbus meridionalis
2385548,41686,Chaetodon capistratus
2418234,41676,Galeocerdo cuvier
2407141,41384,Melichthys niger
2420569,41142,Hexanchus griseus
5212147,40956,Chromis cyanea
2389990,40645,Ammodytes dubius
5213018,40555,Anguilla dieffenbachii
8123721,40208,Etropus crossotus
2367742,40121,Pimephales promelas
2335429,40095,Sebastes zacentrus
2398894,39944,Stegastes planifrons
2396813,39834,Pseudupeneus maculatus
2381417,39821,Neoclinus blanchardi
5211452,39718,Holacanthus ciliaris
2337607,39704,Silurus glanis
2394514,39665,Ambloplites rupestris
2360481,39614,Semotilus atromaculatus
2366645,39530,Carassius carassius
2379300,39388,Pomatoschistus minutus
2384981,39233,Lutjanus analis
2376636,39051,Rhinogobiops nicholsii
2337170,39000,Anoplagonus inermis
2369323,38926,Diapterus rhombeus
2366634,38725,Carassius gibelio
2333949,38724,Hemilepidotus hemilepidotus
5712356,38570,Anguilla australis
2396435,38537,Pomacanthus arcuatus
5211450,38332,Holacanthus tricolor
2336938,38308,Rhamphocottus richardsonii
2369651,38301,Centropomus ensiferus
5209227,38280,Acanthurus nigrofuscus
2407665,38244,Canthigaster rostrata
9694948,37955,Thunnus alalunga
2393924,37880,Sparisoma rubripinne
2393934,37819,Sparisoma atomarium
5212440,37559,Argyrosomus japonicus
2396862,37532,Mullus surmuletus
2392280,37383,Acanthopagrus australis
2335560,37286,Sebastes brevispinis
5204778,37111,Holocentrus adscensionis
2409216,36935,Hippoglossus stenolepis
2336480,36805,Hexagrammos stelleri
5208832,36794,Gobiosoma bosc
2413553,36720,Dorosoma petenense
