species_key,occurrence_count,scientific_name
8901465,6376,Bitis arietans
5226733,6375,Acanthodactylus erythrurus
2446249,6355,Gehyra mutilata
2442896,6353,Actinemys marmorata
2466458,6340,Diporiphora bilineata
2462371,6230,Ctenotus inornatus
2469143,6226,Podarcis bocagei
2470793,6219,Varanus rosenbergi
2467427,6208,Anolis cybotes
7009387,6175,Myuchelys bellii
2441352,6073,Crocodylus moreletii
2457647,6064,Thamnophis atratus
2447604,6060,Gonatodes vittatus
5222451,6046,Phrynosoma blainvillii
5225433,6040,Trachylepis striata
2450523,6030,Loxopholis rugiceps
2452268,5996,Rhabdophis tigrinus
2453084,5978,Sonora semiannulata
2467558,5919,Anolis fuscoauratus
5225032,5899,Carlia amax
5789618,5894,Plestiodon inexpectatus
2441355,5885,Crocodylus johnsoni
2458587,5862,Opheodrys vernalis
2444473,5857,Crotalus molossus
2473222,5837,Blanus cinereus
8033662,5767,Diporiphora nobbi
5959760,5736,Diplodactylus vittatus
2462536,5600,Tiliqua nigrolutea
7438822,5565,Aspidoscelis sackii
2442816,5565,Pseudemys texana
2447631,5554,Gonatodes humeralis
2464634,5548,Lerista labialis
2462302,5527,Ctenotus leonhardii
8683892,5497,Bradypodion pumilum
2464764,5495,Saiphos equalis
2457544,5481,Thamnophis couchii
2463131,5474,Egernia cunninghami
9228211,5456,Graptemys pseudogeographica
2467839,5414,Anolis nebulosus
2449510,5402,Demansia psammophis
2472276,5391,Aspidoscelis tesselatus
8967857,5370,Anolis limifrons
2442795,5336,Podocnemis expansa
2463656,5296,Hemiergis decresiensis
2450085,5291,Cryptophis nigrescens
2441814,5291,Gopherus agassizii
2464915,5281,Boa imperator
7836710,5248,Holcosus festivus
2464715,5233,Lerista bipes
5225137,5198,Chalcides ocellatus
2462283,5165,Ctenotus pantherinus
8960303,5158,Imantodes cenchoa
2464753,5154,Lerista punctatovittata
5220210,5154,Caiman yacare
7917188,5140,Psammodromus hispanicus
2464014,5046,Acritoscincus duperreyi
5226038,5039,Ctenophorus fordi
5960332,5015,Hydrophis elegans
2444222,4973,Sistrurus miliarius
2442447,4927,Kinosternon integrum
8957561,4904,Tropidurus hispidus
2447717,4901,Nephrurus levis
2442843,4900,Pseudemys nelsoni
2464899,4886,Boa constrictor
2449884,4798,Austrelaps superbus
2469139,4796,Podarcis vaucheri
2469075,4751,Podarcis erhardii
2468350,4651,Pseudopus apodus
5225525,4651,Lamprolepis smaragdina
2444513,4628,Trimeresurus stejnegeri
5223677,4608,Lycodon rufozonatus
2456417,4567,Tantilla gracilis
2445664,4559,Amalosia lesueurii
5789661,4550,Aspidoscelis costatus
5222701,4538,Regina septemvittata
5789596,4529,Liopholis inornata
7591588,4490,Carinascincus metallicus
2463387,4471,Emoia cyanura
2453969,4451,Tropidonophis mairii
2462314,4442,Ctenotus essingtonii
5225695,4430,Charina bottae
5789621,4415,Plestiodon obsoletus
9176658,4399,Crotaphopeltis hotamboeia
9807306,4379,Vipera ursinii
5226642,4377,Ophisaurus ventralis
2462282,4310,Ctenotus atlas
9577440,4300,Agkistrodon conanti
5222463,4268,Phrynosoma modestum
8061491,4244,Lerista timida
2443384,4242,Mauremys rivulata
2455644,4232,Pantherophis emoryi
7505629,4228,Ameiva praesignis
5960896,4215,Vipera latastei
2458400,4171,Elaphe dione
2451378,4160,Sceloporus spinosus
5961001,4147,Clemmys guttata
9013567,4124,Uromastyx aegyptia
2442782,4122,Podocnemis unifilis
5225997,4115,Acanthocercus atricollis
2472785,4083,Delma impar
8575924,4082,Pogona minor
5223600,4077,Ninia sebae
8322819,4045,Sceloporus uniformis
2461620,4041,Papuascincus stanleyanus
5224052,4006,Ptyas mucosa
7688390,3962,Masticophis lateralis
2465860,3960,Tympanocryptis tetraporophora
9230860,3960,Hypsiglena torquata
2464856,3954,Lygisaurus foliorum
2466515,3947,Lophognathus gilberti
5220775,3944,Bothrops atrox
2464291,3913,Sphenomorphus indicus
7009388,3911,Myuchelys latisternum
2449833,3903,Suta suta
2441808,3900,Gopherus berlandieri
5959777,3897,Diplodactylus conspicillatus
2457494,3860,Thamnophis hammondii
7915678,3847,Lampropeltis holbrooki
2443244,3844,Mauremys sinensis
5221810,3830,Basiliscus plumifrons
8905978,3829,Cryptoblepharus virgatus
2451359,3825,Sceloporus horridus
2442437,3812,Kinosternon flavescens
2449557,3808,Pseudechis australis
9632100,3785,Boaedon capensis
2449695,3761,Cacophis squamulosus
5223669,3752,Conopsis lineata
7661772,3731,Cryptoblepharus pannosus
5226308,3727,Agama agama
8382651,3722,Aspidoscelis marmoratus
2470732,3719,Varanus nebulosus
9323087,3718,Podarcis virescens
9223124,3707,Sistrurus catenatus
5225388,3704,Trachylepis margaritifera
2453368,3700,Ahaetulla prasina
2444432,3657,Crotalus adamanteus
2467609,3649,Anolis sericeus
2470618,3644,Crotaphytus bicinctores
5959804,3630,Diplodactylus tessellatus
2442828,3614,Pseudemys peninsularis
5226648,3611,Ophisaurus attenuatus
2467283,3600,Anolis chlorocyanus
10900257,3584,Ptyas major
2444547,3559,Gloydius ussuriensis
2457884,3551,Boiga irregularis
5843337,3549,Lucasium stenodactylum
5225340,3534,Trachylepis varia
5224357,3530,Salvadora hexalepis
2454954,3529,Leptodeira annulata
5789627,3514,Plestiodon gilberti
9187223,3514,Pituophis melanoleucus
2451297,3500,Sceloporus siniferus
7839029,3499,Eremiascincus isolepis
8583926,3484,Anolis equestris
8974077,3457,Chalcides bedriagai
5224262,3455,Virginia valeriae
