species_key,occurrence_count,scientific_name
3434172,21497,Hypocenomyce scalaris
7246653,21484,Cladonia coccifera
2597698,21460,Penicillium melinii
11993337,21406,Collybiopsis confluens
2535471,21326,Lepiota cristata
2605831,21205,Vulpicida pinastri
2603471,21204,Porpidia tuberculosa
2591021,21179,Normandina pulchella
2554662,21169,Craterellus cornucopioides
5248458,21089,Auriscalpium vulgare
5252216,21015,Fusarium fujikuroi
5248614,20911,Lactarius tabidus
5242740,20879,Coprinopsis atramentaria
2609967,20868,Xanthoria elegans
2533439,20838,Hypholoma capnoides
8881331,20773,Lactarius scrobiculatus
2522245,20769,Hydnellum caeruleum
2525027,20687,Gomphidius glutinosus
8956209,20664,Xylaria polymorpha
2533424,20659,Hypholoma lateritium
2601144,20650,Peltigera canina
2592729,20637,Arthonia vinosa
2519770,20623,Hymenochaete rubiginosa
2614118,20409,Didymella exigua
10711935,20271,Glaucomaria carpinea
12135386,20178,Podila minutissima
7250766,20068,Pertusaria pertusa
2553113,20004,Stereum subtomentosum
5243151,19845,Cyathus striatus
8908488,19822,Marasmius rotula
2540800,19757,Grifola frondosa
10753511,19752,Lepra albescens
2601176,19588,Peltigera rufescens
2524910,19507,Tylopilus felleus
8130383,19416,Carbonicola myrmecina
9397402,19410,Jackrogersella multiformis
9717684,19408,Anthoporia albobrunnea
2536058,19371,Calvatia gigantea
2551213,19335,Russula emetica
2531124,19211,Clitocybe odora
8238048,19163,Hyaloscypha hepaticicola
5251961,19106,Fusarium oxysporum
2522291,19069,Hydnellum aurantiacum
2531625,19062,Phyllotopsis nidulans
10672826,19037,Hyaloscypha finlandica
5248679,18989,Lactarius blennius
2533062,18960,Hebeloma mesophaeum
2609193,18909,Hyperphyscia adglutinata
3355021,18882,Suillellus luridus
2577023,18844,Kretzschmaria deusta
8591446,18821,Flavoplaca flavocitrina
8483459,18793,Lecanora conizaeoides
9043861,18720,Suillus variegatus
9212934,18650,Byssomerulius corium
7453254,18632,Cladonia floerkeana
2620585,18619,Cladosporium herbarum
7365370,18604,Polyporus squamosus
2518684,18584,Schizopora paradoxa
2606557,18583,Bryoria fuscescens
3389383,18569,Sclerophora pallida
8032257,18543,Trametes hirsuta
2538644,18505,Hygrocybe ceracea
5243279,18408,Lycoperdon excipuliforme
2549570,18407,Ganoderma adspersum
5241808,18325,Tricholoma terreum
11581860,18311,Russula byssina
2584352,18243,Ascocoryne sarcoides
2607291,18154,Psilolechia lucida
8813286,18128,Lactarius camphoratus
9070104,18095,Cerrena unicolor
5242798,18081,Lacrymaria lacrymabunda
2607124,18044,Lecidella scabra
2551182,18017,Russula vinosa
4911705,17996,Mycena rosea
2605275,17976,Cetraria aculeata
10700730,17973,Hydnoporia tabacina
3397587,17973,Ramboldia elabens
2604379,17918,Xanthoparmelia conspersa
5258860,17914,Humaria hemisphaerica
5242777,17906,Coprinopsis picacea
2551201,17884,Russula paludosa
2551447,17842,Russula foetens
5248670,17833,Lactarius necator
2601174,17820,Peltigera collina
8234430,17787,Mycetinis alliaceus
2609260,17753,Calicium denigratum
10770347,17732,Paragymnopus perforans
2576893,17666,Daldinia concentrica
5247228,17657,Trichaptum biforme
2524490,17630,Leccinum versipelle
5248629,17623,Lactarius deliciosus
2601182,17610,Nephroma resupinatum
8669905,17536,Fomitiporia punctata
2608594,17535,Protoblastenia rupestris
2559325,17524,Mortierella gemmifera
2584521,17446,Trichosporiella multisporum
2528998,17369,Cortinarius casimirii
2600369,17287,Icmadophila ericetorum
